dataset,z_um,y_um,x_um
2P (mCherry),164.38578680203045,477.71507518781726,426.8311505482234
2P (mCherry),165.37604456824513,195.33611619777162,3.701658593314763
2P (mCherry),166.0380047505938,246.918003391924,139.4989203135392
2P (mCherry),163.14364640883977,335.68320873480667,194.38320764088397
2P (mCherry),164.7058823529412,381.8385702352941,76.73512411764706
2P (mCherry),162.7741935483871,421.30922670967743,3.442000258064516
2P (mCherry),165.13333333333333,433.3436849,364.1298969
2P (mCherry),170.43119266055047,443.4227690366973,61.0092427706422
2P (mCherry),170.639846743295,456.32408483908046,403.310855862069
2P (mCherry),163.1443298969072,475.96017649484537,178.87409789690722
2P (mCherry),165.30941704035874,485.0722532556054,428.08593530044845
2P (mCherry),164.41666666666666,232.02807075,138.82646925
2P (mCherry),172.289156626506,252.06115326506026,129.41988611746987
2P (mCherry),166.51982378854626,254.9521063612335,135.2921157092511
2P (mCherry),169.4321503131524,416.61404847181626,15.939559853862214
2P (mCherry),168.16129032258064,422.00707127419355,68.66685575806453
2P (mCherry),163.95,437.00653185,249.5785992
2P (mCherry),170.04318936877075,442.57102513953487,246.3436460930233
2P (mCherry),164.80263157894737,449.8280656578948,214.46127675000002
2P (mCherry),163.7762237762238,457.82859700699305,200.78740896503498
2P (mCherry),169.12871287128712,462.2250592871287,199.04523938613863
2P (mCherry),164.3859649122807,463.8478283157895,193.32604936842105
2P (mCherry),169.71830985915494,156.13095261971833,411.0556486478873
2P (mCherry),165.07692307692307,185.3021503846154,1.9268420769230772
2P (mCherry),177.40434782608696,257.7566348608696,139.4396097652174
2P (mCherry),167.01123595505618,326.62686471910115,192.64503166292135
2P (mCherry),171.63430420711975,329.5189872718447,215.34640692233012
2P (mCherry),170.8663594470046,397.988775483871,55.75260870967742
2P (mCherry),171.46456692913387,437.0975933149607,358.92817766929136
2P (mCherry),168.42741935483872,438.78682253225804,254.84181636290324
2P (mCherry),169.59366754617415,441.55431954617416,380.27911725593674
2P (mCherry),167.81196581196582,456.00816979487183,48.15714974358975
2P (mCherry),168.24324324324326,158.1890678918919,414.63524606756755
2P (mCherry),172.73737373737373,241.68307121212123,143.7463873787879
2P (mCherry),170.60119047619048,253.27204087500002,117.75483650000001
2P (mCherry),168.04,333.5088372,232.50627792000003
2P (mCherry),171.02369668246445,401.02366629383886,31.865060417061613
2P (mCherry),174.34501347708894,408.3187927924529,24.407970339622644
2P (mCherry),166.0,409.2773836666667,79.050573
2P (mCherry),177.01060070671377,442.0005155035336,263.24442002120145
2P (mCherry),171.06382978723406,451.2132785106383,397.3777687659575
2P (mCherry),170.16058394160584,463.18112614598544,408.82332021897815
2P (mCherry),168.28571428571428,465.44258600000006,412.587294
2P (mCherry),172.7439024390244,479.127562097561,419.107682597561
2P (mCherry),170.46153846153845,314.250426,236.65958184615386
2P (mCherry),173.5194630872483,319.7898828402685,218.3304035194631
2P (mCherry),171.91304347826087,326.33138543478265,226.6508415652174
2P (mCherry),175.39616055846423,335.5443870418848,219.5440482251309
2P (mCherry),172.656,418.984953072,79.38889644
2P (mCherry),172.50704225352112,435.15157187323945,343.4688520140846
2P (mCherry),174.67961165048544,437.96546234951455,271.64416007766994
2P (mCherry),178.0730253353204,437.5355379567809,283.63483085991055
2P (mCherry),173.82142857142858,437.67109575,352.37571337500003
2P (mCherry),176.3894389438944,441.4727942079208,364.6564528613862
2P (mCherry),172.83544303797467,445.4125269113925,387.445401
2P (mCherry),178.7632743362832,473.14973549336287,200.53623863495577
2P (mCherry),172.43478260869566,86.08011939130436,70.8046463478261
2P (mCherry),175.8584474885845,344.34540709589044,187.78168979452053
2P (mCherry),179.5307917888563,441.7246384398827,48.86152140175953
2P (mCherry),178.03221809169764,454.0285407806691,390.4683343197026
2P (mCherry),176.41379310344828,458.89790558620695,52.513421655172415
2P (mCherry),178.04395604395606,466.0741421538462,206.54746107692307
2P (mCherry),179.4812121212121,474.1528091490909,406.03702322909095
2P (mCherry),176.4112676056338,483.81168289014084,417.79279363943664
2P (mCherry),180.36936936936937,401.6609055540541,48.54607260810811
2P (mCherry),177.42176870748298,410.951887,17.210501
2P (mCherry),173.3170731707317,415.1127048292683,31.261593658536587
2P (mCherry),179.51111111111112,419.02741906666665,63.42428493333333
2P (mCherry),173.23076923076923,422.5039172307692,66.26334830769231
2P (mCherry),177.5897435897436,439.51601426923077,348.29547334615387
2P (mCherry),185.40529247910862,449.3364983690808,254.9156025334262
2P (mCherry),176.32,444.08855231999996,379.49480016
2P (mCherry),177.16363636363636,454.08683803636364,223.75482054545458
2P (mCherry),182.4181459566075,465.7927375976332,394.7966596331361
2P (mCherry),177.12367491166077,482.23964698939926,188.56313009893995
2P (mCherry),180.06302521008402,333.6187321764706,210.16867508823532
2P (mCherry),180.31428571428572,407.74480740000007,19.9462116
2P (mCherry),175.86206896551724,408.50087503448276,310.41399972413797
2P (mCherry),174.0,445.2651508421053,56.53562747368421
2P (mCherry),177.6504854368932,446.26352481553397,377.6071120194175
2P (mCherry),180.7891891891892,481.0734236756757,195.61565883243244
2P (mCherry),180.8548387096774,321.0627181774194,209.58948217741937
2P (mCherry),182.39310344827587,323.56105117241384,215.13152958620688
2P (mCherry),181.33333333333334,340.83050344000003,208.10361544000003
2P (mCherry),184.8560606060606,451.7842769204546,243.56798557954548
2P (mCherry),180.59701492537314,448.3465334328358,372.2917348656717
2P (mCherry),179.4,450.85935860000006,231.8599934
2P (mCherry),181.49850746268658,454.8974230029851,72.14524010149253
2P (mCherry),179.26666666666668,487.05562920000006,409.87017260000005
2P (mCherry),182.21527777777777,252.2809396041667,138.040301
2P (mCherry),180.88541666666666,290.9974668125,141.90675778125
2P (mCherry),185.8753709198813,443.577476189911,344.6578340118694
2P (mCherry),180.9433962264151,450.93014954716983,46.78340456603774
2P (mCherry),186.46711409395974,458.4893934684564,231.17254648590605
2P (mCherry),180.8,485.42907420000006,191.75689260000001
2P (mCherry),193.52542372881356,134.28176430508475,415.9459528474576
2P (mCherry),182.44444444444446,268.3020545333334,129.18943208888888
2P (mCherry),182.6637168141593,333.2508914867257,188.21112607964602
2P (mCherry),183.2619926199262,429.8714772841329,64.52201568265683
2P (mCherry),183.41304347826087,438.8339310326087,296.6518080978261
2P (mCherry),183.8181818181818,446.79987163636366,366.1818910909091
2P (mCherry),187.35221238938053,458.6977223469027,380.1797381522124
2P (mCherry),181.83673469387756,454.605525,57.56013000000001
2P (mCherry),182.74418604651163,460.15619218604655,221.3022644651163
2P (mCherry),192.4053691275168,465.83312554630874,228.7552019275168
2P (mCherry),189.40862422997947,470.3836742464066,216.7680122956879
2P (mCherry),185.18666666666667,265.1067776,146.76731076000002
2P (mCherry),182.0,407.77733850000004,34.116991125
2P (mCherry),187.1011235955056,411.1200004044944,35.506416337078655
2P (mCherry),188.126213592233,446.33300871844665,357.1630527669903
2P (mCherry),186.78787878787878,466.502545939394,217.0382984848485
2P (mCherry),191.28355704697987,481.38222719295305,396.44549005872483
2P (mCherry),190.86336633663367,444.8347706613862,290.60772437227723
2P (mCherry),193.0317848410758,447.9079102591687,279.24568978973105
2P (mCherry),190.0,465.0968921052632,382.55595221052636
2P (mCherry),187.5,377.686071,345.032979375
2P (mCherry),195.1918465227818,452.709652676259,268.4884517553957
2P (mCherry),191.98039215686273,450.6705506470588,263.6805121176471
2P (mCherry),192.01612903225808,470.7110251290323,384.519350983871
2P (mCherry),195.27659574468086,67.38782757446809,318.361803319149
2P (mCherry),192.56,445.69233555,296.63483535
2P (mCherry),196.21212121212122,448.8010271818182,316.89563160606065
2P (mCherry),190.52564102564102,452.5993553846154,358.7179373076923
2P (mCherry),192.359649122807,457.5470678947368,362.4963301842106
2P (mCherry),193.37704918032787,455.4354,354.5143284590164
2P (mCherry),194.94392523364485,465.495718682243,370.5748333457944
2P (mCherry),194.50837988826817,477.1712634636871,386.8529351564246
2P (mCherry),199.2565789473684,450.9088686513158,306.70727718750004
2P (mCherry),195.8375,448.93324638750005,299.92047645
2P (mCherry),192.6086956521739,463.5964629130435,375.3806060869565
2P (mCherry),195.6195652173913,467.7689300869565,373.9343865326087
2P (mCherry),194.137339055794,480.81524273819747,211.99666197424895
2P (mCherry),195.34782608695653,479.1265271739131,388.9446603913044
2P (mCherry),194.66086956521738,279.9088995652174,146.60493813913044
2P (mCherry),197.66666666666666,453.15529227027025,317.04341143243244
2P (mCherry),193.5,455.72817990000004,346.84658820000004
2P (mCherry),201.62299239222315,464.12337610650894,257.0556374201184
2P (mCherry),197.04615384615386,459.8896583076923,348.02271258461536
2P (mCherry),199.05847953216374,477.1018735614036,378.89599963157895
2P (mCherry),196.54421768707482,329.20588000000004,184.643868
2P (mCherry),197.64705882352942,453.6366215294118,327.3394097647059
2P (mCherry),202.11627906976744,457.03736754069774,310.0327310581396
2P (mCherry),199.75520833333334,465.786050515625,246.767031109375
2P (mCherry),196.47524752475246,465.16896279207924,239.7896369108911
2P (mCherry),195.34117647058824,480.2738516470588,214.7282231294118
2P (mCherry),200.47540983606558,453.875507090164,295.2650627213115
2P (mCherry),200.2394366197183,461.735436971831,339.85835809859157
2P (mCherry),197.42857142857142,463.7695580000001,355.45648600000004
2P (mCherry),204.02003338898163,475.47379727378967,240.2055149148581
2P (mCherry),205.24471299093656,477.0120697703927,365.856446070997
2P (mCherry),199.82089552238807,483.09654577611946,383.5173920597015
2P (mCherry),199.5,486.35156325,382.97237475000003
2P (mCherry),201.45833333333334,373.53835575,417.26557600000007
2P (mCherry),203.1451612903226,458.2635069193549,287.67461608064514
2P (mCherry),201.02702702702703,460.5172853513514,332.7491920540541
2P (mCherry),204.3210702341137,463.7563984214047,270.9517857658863
2P (mCherry),201.57894736842104,463.75651294736844,336.14043197368426
2P (mCherry),204.464,466.26695505600003,333.243383424
2P (mCherry),201.3798449612403,475.488679627907,372.70553437209304
2P (mCherry),205.60576923076923,484.6132943076923,373.3944681923077
2P (mCherry),204.91666666666666,67.3935955,329.20117737500004
2P (mCherry),202.875,458.85116550000004,279.970779375
2P (mCherry),204.59550561797752,468.9979445561798,346.9916988370787
2P (mCherry),201.9655172413793,468.54879858620694,354.981606724138
2P (mCherry),205.70238095238096,472.3283355,251.169137625
2P (mCherry),207.45911949685535,471.9396477987422,340.74724564779876
2P (mCherry),202.733153638814,483.41740709433964,224.9556254716981
2P (mCherry),208.79775280898878,64.15571541573034,315.67960129213486
2P (mCherry),207.22222222222223,462.6302900701754,297.0774295263158
2P (mCherry),206.43835616438355,464.7490984931507,278.0889146575343
2P (mCherry),204.32,460.77050040000006,283.22876904000003
2P (mCherry),205.744,465.840147024,326.050106592
2P (mCherry),204.0909090909091,477.2903844545455,237.802341
2P (mCherry),206.92041522491348,483.3130893633218,239.91517403460207
2P (mCherry),205.93939393939394,486.9807090909091,242.72143763636365
2P (mCherry),205.77777777777777,135.61854133333335,410.03644266666663
2P (mCherry),208.41772151898735,466.34361315189875,280.78457160759496
2P (mCherry),209.46206896551723,470.8719678310345,270.32895395172415
2P (mCherry),208.50666666666666,464.44000848,310.19054472
2P (mCherry),210.06432748538012,467.7001954210527,285.6002291578948
2P (mCherry),209.69811320754718,468.19823030188684,318.76795233962264
2P (mCherry),210.74224343675417,478.9587238138425,256.628453477327
2P (mCherry),214.90116279069767,69.41607163953489,322.24891564534886
2P (mCherry),214.68044515103338,480.8903392655008,335.2792737901431
2P (mCherry),213.0324254215305,481.15733149416343,350.5755551984436
2P (mCherry),216.4375,122.682910875,400.82381587500004
2P (mCherry),220.8281690140845,141.0429368028169,409.38327519718314
2P (mCherry),215.58004158004158,474.855316952183,304.6013365259875
2P (mCherry),212.8095238095238,474.68038566666667,330.314593
2P (mCherry),213.0,473.9267621052632,325.63631100000003
2P (mCherry),212.74766355140187,484.8167598504673,256.9166424672897
2P (mCherry),211.07142857142858,486.9673305,261.038841
2P (mCherry),215.40350877192984,117.03205905263158,394.92755400000004
2P (mCherry),216.86945500633715,479.2890661520913,319.5057035741445
2P (mCherry),216.4,484.76070796363643,342.0655022909091
2P (mCherry),223.01503759398497,143.4034482631579,392.435133631579
2P (mCherry),220.0,153.07612927659576,400.2155881276596
2P (mCherry),219.13080168776372,480.55023277215196,295.3466998734178
2P (mCherry),218.56170212765957,483.6454009085106,280.2367384212766
2P (mCherry),216.75862068965517,486.9120436551724,298.70280372413794
2P (mCherry),216.8048780487805,486.8001410487805,316.8687828292683
2P (mCherry),218.76923076923077,486.665256,303.0647323846154
2P (mCherry),226.6088379705401,135.6765163797054,398.533128618658
2P (mCherry),220.14814814814815,134.05222911111113,405.8435453333334
2P (mCherry),216.94736842105263,193.47443684210526,115.53676989473684
2P (mCherry),227.4673913043478,72.15362620108695,323.18763852717393
2P (mCherry),220.05,482.55007185,317.35714605
2P (mCherry),220.66666666666666,482.90610666666663,303.5272115555556
2P (mCherry),228.373795761079,64.09441544508671,318.65936159537574
2P (mCherry),227.6120092378753,80.91453741339492,329.6129186743649
2P (mCherry),222.6206896551724,100.98102144827585,407.4464186896552
2P (mCherry),230.62254901960785,129.5519164264706,397.9239234558824
2P (mCherry),221.36363636363637,485.1274221818182,309.5482033636364
2P (mCherry),227.0110701107011,144.6997732915129,402.4949360811808
2P (mCherry),229.8421052631579,71.28496187719298,340.02228633333334
2P (mCherry),230.57875457875457,80.68427769230769,337.7371652307693
2P (mCherry),232.01084010840108,84.09421590243903,324.8666727804878
2P (mCherry),251.4271653543307,59.35324810039371,338.36954707086613
2P (mCherry),235.58381502890174,129.39292035260115,418.68277864161854
2P (mCherry),232.7080291970803,30.48900175182482,267.405642
2P (mCherry),235.08641975308643,55.10206074074074,358.18749192592594
2P (mCherry),237.3015873015873,150.19729355555555,406.10689233333335
2P (mCherry),235.36363636363637,62.10482727272728,307.77377972727277
2P (mCherry),241.5177743431221,60.56214829984544,302.39844625966
2P (mCherry),240.67378410438909,74.75129678291815,326.7148925480427
2P (mCherry),235.2136752136752,116.03037043589744,387.3035987692308
2P (mCherry),259.5339943342776,123.84119773937677,406.45628094050994
2P (mCherry),240.54700854700855,129.5812881880342,394.1286420854701
2P (mCherry),241.49640287769785,136.4377737669065,392.23800435107916
2P (mCherry),237.2688172043011,147.5722630967742,381.4219005483871
2P (mCherry),252.7342995169082,168.52681350724637,364.42061133333334
2P (mCherry),245.55495251017638,52.88400394843962,351.40650382632293
2P (mCherry),242.25775656324583,60.99852989498807,317.7799338902148
2P (mCherry),238.9964664310954,79.70694254416962,320.98884678445233
2P (mCherry),243.42815249266863,85.18664441348974,312.7373959530792
2P (mCherry),238.88095238095238,156.81281116666668,409.70080433333334
2P (mCherry),240.3758865248227,68.40528963829787,359.7270580638298
2P (mCherry),245.2701612903226,70.76038945161291,316.19966852419356
2P (mCherry),243.79885057471265,85.97184496551725,324.4378951896552
2P (mCherry),242.42920353982302,114.84054071681416,396.7800993849558
2P (mCherry),242.38922155688624,141.38756288622756,381.9735531017964
2P (mCherry),243.25440806045341,140.05253117380354,375.9284082921915
2P (mCherry),240.76666666666668,28.3129007,304.7296574
2P (mCherry),246.01061946902655,35.450262424778764,307.79257082123894
2P (mCherry),242.06703910614524,43.482631206703914,287.9965561340782
2P (mCherry),245.01273885350318,55.64268531210191,329.4260805477707
2P (mCherry),242.41009463722398,80.77154002523659,334.0666891230284
2P (mCherry),240.8724832214765,81.74694269798658,345.87327515436243
2P (mCherry),241.5793650793651,91.94683050000002,311.95517616666666
2P (mCherry),244.6981818181818,99.19501306909092,398.01741702545456
2P (mCherry),244.76767676767676,102.10822236363637,278.82438669696967
2P (mCherry),244.71428571428572,106.330224,416.738882
2P (mCherry),246.58802816901408,144.57553935211268,400.32153110915493
2P (mCherry),242.97142857142856,33.7347507,267.4614096
2P (mCherry),250.15753424657535,61.1774073390411,343.48385284931504
2P (mCherry),247.1573033707865,70.06126753932585,351.1287531460674
2P (mCherry),244.55339805825244,78.45364310679612,357.96527600970876
2P (mCherry),244.94302554027504,104.29125536345778,314.93044742239687
2P (mCherry),244.69750889679716,102.98813722419929,293.9607441992883
2P (mCherry),246.4866310160428,103.9081605882353,406.06641139572196
2P (mCherry),245.40444444444444,105.04509064000001,382.41826168
2P (mCherry),251.0057636887608,107.74262820172912,289.0964794841499
2P (mCherry),245.2206896551724,148.67834462068967,363.6034699862069
2P (mCherry),246.23645320197045,181.27354531034482,353.8069615862069
2P (mCherry),243.33333333333334,75.6456512,354.45886559999997
2P (mCherry),249.71743119266054,89.24504376880734,295.5160938055046
2P (mCherry),248.85082872928177,128.64702076243094,420.20835248618783
2P (mCherry),247.83006535947712,154.6417930784314,411.80120168627457
2P (mCherry),251.88581952117863,150.54170917127072,371.2307744530387
2P (mCherry),251.7716049382716,27.902446574074077,277.4019269259259
2P (mCherry),248.0,42.601597043478264,311.3933467826087
2P (mCherry),256.8517350157729,55.97299013564669,353.3595812365931
2P (mCherry),251.77685950413223,82.5416170785124,340.04812600413226
2P (mCherry),253.17224880382776,103.03797884210528,285.0922874210526
2P (mCherry),251.16483516483515,106.469643,276.14256600000004
2P (mCherry),253.31666666666666,125.60528802500001,405.795652325
2P (mCherry),251.77456647398844,136.03829072254337,408.6677128265896
2P (mCherry),252.97883597883597,153.29205111111114,376.92356955555556
2P (mCherry),253.3975903614458,110.2294766746988,271.52363506024096
2P (mCherry),254.44498777506112,135.63639322738385,414.27441161369194
2P (mCherry),248.9655172413793,148.7456503448276,407.10989006896557
2P (mCherry),249.37254901960785,385.05340835294123,175.7699983529412
2P (mCherry),254.17424242424244,69.6239474318182,313.6071974318182
2P (mCherry),254.88079470198676,81.15324542384106,293.2624805562914
2P (mCherry),257.5652173913044,101.16229169565219,292.5512393695652
2P (mCherry),263.2787456445993,108.62893726829269,419.57524631707315
2P (mCherry),255.52777777777777,116.57429320833334,419.32361989583336
2P (mCherry),253.2,148.3092849,453.71125170000005
2P (mCherry),264.37841625788366,168.94287027330066,439.5560285802383
2P (mCherry),258.3333333333333,188.61606564137932,442.2337561310345
2P (mCherry),255.38550724637682,194.30024539130437,439.03783973913045
2P (mCherry),262.13986013986016,152.10677897202797,408.3085281398602
2P (mCherry),258.20725388601034,60.28535350259068,330.8429725492228
2P (mCherry),266.44667503136765,114.95682564617316,413.25599207277287
2P (mCherry),261.4506024096386,165.04477211566265,365.7310877204819
2P (mCherry),259.1842105263158,178.65281110526314,352.83972997368426
2P (mCherry),264.12204234122044,29.729293180572853,300.01776591033627
2P (mCherry),261.7170418006431,127.19555498392285,414.57591999356913
2P (mCherry),263.2995169082126,172.23724476811597,359.28635511594206
2P (mCherry),257.7938144329897,183.42174445360823,422.8036883505155
2P (mCherry),266.64126984126983,136.03783106666668,396.5530762666667
2P (mCherry),265.3709677419355,176.18214125806455,348.93015268548385
2P (mCherry),267.6512261580381,157.0144122506812,442.8289339455041
2P (mCherry),269.88075880758805,184.81543847154472,461.4338174634147
2P (mCherry),271.6119402985075,134.73216326865673,443.2192436417911
2P (mCherry),269.46666666666664,313.7010118666667,253.16424933333332
2P (mCherry),277.8805970149254,107.6536640597015,415.3396054029851
2P (mCherry),277.0,288.35742883783786,393.30979118918924
2P (mCherry),274.89230769230767,328.4339856,195.08650430769234
2P (mCherry),281.96666666666664,253.959454,120.78797430000002
2P (mCherry),281.14285714285717,287.66787000000005,414.027957
2P (mCherry),285.46153846153845,352.41190869230775,160.72865792307692
2P (mCherry),285.7647058823529,355.3544276470588,162.17710147058824
2P (mCherry),291.125,278.31517875000003,433.645372125
2P (mCherry),292.6521739130435,267.03318447826086,396.50696247826085
2P (mCherry),291.53846153846155,278.81655092307693,252.64152738461542
2P (mCherry),305.1666666666667,325.9706584166667,170.29127208333333
2P (mCherry),320.3076923076923,276.1139672307692,211.0918055076923
2P (mCherry),326.4347826086956,245.7088126956522,310.6012852173913
2P (mCherry),328.625,249.29666300000002,371.03075012500005
2P (mCherry),328.9736842105263,276.42874184210524,416.94597221052635
2P (mCherry),333.012987012987,250.4134232727273,393.7023567272728
2P (mCherry),346.90909090909093,70.71078190909091,283.1092911818182
2P (mCherry),344.0,392.77767260869564,112.47274226086958
2P (mCherry),344.0,409.1111136,112.0371084
2P (mCherry),344.0,417.69932400000005,112.77448000000001
2P (mCherry),344.0,466.25199075,112.598269875
2P (mCherry),348.0,78.18945564705882,291.0193934117647
2P (mCherry),355.28,159.7927632,383.42455704
2P (mCherry),355.75384615384615,279.5372399076923,146.2297968923077
2P (mCherry),357.9831081081081,283.63162714864865,153.47755351013515
2P (mCherry),355.56756756756755,294.8372722702703,154.42601091891893
2P (mCherry),357.5183246073298,295.0179034240838,160.54693969633507
2P (mCherry),356.0,175.8681313846154,387.4203770769231
2P (mCherry),356.0,188.68038,385.4212436666667
2P (mCherry),360.875,270.94652711538464,156.40890320192307
2P (mCherry),356.73333333333335,292.04252840000004,156.3227792
2P (mCherry),364.1981424148607,267.1457960619195,161.40864235913315
2P (mCherry),360.3333333333333,278.66140260000003,157.5806484
2P (mCherry),363.20962199312714,276.74240307216496,164.2608147628866
2P (mCherry),359.8285714285714,289.58255760000003,167.9906004
2P (mCherry),361.92,160.67760912,395.23985256000003
2P (mCherry),366.34301521438454,267.30215440663903,166.78420502904564
2P (mCherry),364.69641294838146,279.0103932808399,171.8786218425197
2P (mCherry),367.63344051446944,272.4453474598071,177.74951199356914
2P (mCherry),365.0,276.700242,169.3708485
2P (mCherry),368.7269736842105,261.3852482960526,172.52505050328946
2P (mCherry),368.0,160.70363400000002,386.43693690000003
2P (mCherry),368.0,180.66745642105263,400.13253000000003
2P (mCherry),372.2083333333333,247.67010800000003,172.53343296875002
2P (mCherry),375.2052401746725,249.44108782532751,187.73143786899564
2P (mCherry),372.3578947368421,252.79061728421053,180.28393187368422
2P (mCherry),372.6666666666667,257.3907105,183.7929695
2P (mCherry),374.31063829787234,257.48711725531916,192.57857479148936
2P (mCherry),374.0919540229885,244.61891517241378,177.70206855172415
2P (mCherry),377.82089552238807,248.23117506467665,195.04525425870648
2P (mCherry),380.5936599423631,238.48390035734872,195.8897217579251
2P (mCherry),381.0230826507818,243.5433655800447,201.66762838123606
2P (mCherry),380.25401459854015,261.00580107153286,208.5637682452555
2P (mCherry),382.9,240.73014,201.8229444
2P (mCherry),379.8888888888889,253.59799733333335,204.60254616666668
2P (mCherry),383.10814814814813,233.30148258666668,204.88231362666667
2P (mCherry),385.4700996677741,232.66977641860464,212.41997724418607
2P (mCherry),382.42857142857144,231.621432,199.02062250000003
2P (mCherry),384.3636363636364,242.70889120661158,216.07102849586778
2P (mCherry),383.8007662835249,249.5795963218391,218.05558937931036
2P (mCherry),382.8051948051948,257.07173672727276,215.046062
2P (mCherry),387.668449197861,227.17319549197865,219.829343157754
2P (mCherry),385.77142857142854,246.8583796,224.6938568
2P (mCherry),386.531914893617,242.02446248936172,226.40261297872343
2P (mCherry),388.258064516129,170.90370793548388,235.0284525806452
2P (mCherry),388.13953488372096,203.09997920930235,223.16334600000002
2P (mCherry),387.77777777777777,204.43989066666668,248.87496355555558
2P (mCherry),388.17391304347825,207.72380306086956,220.12522413913044
2P (mCherry),388.44642857142856,209.31439200000003,248.18324737500004
2P (mCherry),388.32,226.80682920000004,225.81788376
2P (mCherry),387.48837209302326,228.686067627907,236.67510055813955
2P (mCherry),389.0833333333333,167.61649275000002,237.47703
2P (mCherry),388.06451612903226,176.4864644516129,231.53748077419357
2P (mCherry),388.31111111111113,179.21021533333334,238.59031653333335
2P (mCherry),388.7241379310345,200.6944517586207,225.30591155172417
2P (mCherry),388.5217391304348,219.74050852173914,225.39809113043478
